country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Chile,CHL,2/15/2021,2191468,2135726,55742,265329,189339,11.46,11.17,0.29,9905,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,2/16/2021,2411227,2355475,55752,219759,183335,12.61,12.32,0.29,9591,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,2/17/2021,2598867,2543115,55752,187640,170033,13.6,13.3,0.29,8895,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,2/18/2021,2753779,2698027,55752,154912,155866,14.41,14.11,0.29,8154,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,2/19/2021,2895684,2839932,55752,141905,143363,15.15,14.86,0.29,7500,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,2/20/2021,2905302,2849550,55752,9618,140518,15.2,14.91,0.29,7351,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,2/21/2021,2906466,2850714,55752,1164,140047,15.2,14.91,0.29,7326,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,2/22/2021,3014527,2958754,55773,108061,117580,15.77,15.48,0.29,6151,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,2/23/2021,3108610,3052797,55813,94083,99626,16.26,15.97,0.29,5212,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,2/24/2021,3194763,3138778,55985,86153,85128,16.71,16.42,0.29,4453,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,2/25/2021,3280591,3224462,56129,85828,75259,17.16,16.87,0.29,3937,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,2/26/2021,3358706,3302460,56246,78115,66146,17.57,17.28,0.29,3460,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,2/27/2021,3368709,3312459,56250,10003,66201,17.62,17.33,0.29,3463,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,2/28/2021,3369061,3312811,56250,352,66085,17.62,17.33,0.29,3457,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,3/1/2021,3506322,3449672,56650,137261,70256,18.34,18.05,0.3,3675,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,3/2/2021,3677473,3608432,69041,171151,81266,19.24,18.88,0.36,4251,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,3/3/2021,3988737,3765927,222810,311264,113425,20.87,19.7,1.17,5933,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,3/4/2021,4298572,3910308,388264,309835,145426,22.49,20.46,2.03,7607,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,3/5/2021,4595242,4046045,549197,296670,176648,24.04,21.17,2.87,9241,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,3/6/2021,4629128,4055771,573357,33886,180060,24.22,21.22,3,9419,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,3/7/2021,4637037,4056836,580201,7909,181139,24.26,21.22,3.04,9476,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,3/8/2021,4986643,4192981,793662,349606,211474,26.09,21.93,4.15,11063,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,3/9/2021,5361898,4331620,1030278,375255,240632,28.05,22.66,5.39,12588,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,3/10/2021,5760142,4466682,1293460,398244,253058,30.13,23.37,6.77,13238,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,3/11/2021,6173413,4636624,1536789,413271,267834,32.29,24.25,8.04,14011,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,3/12/2021,6543887,4786121,1757766,370474,278378,34.23,25.04,9.2,14562,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,3/13/2021,6593323,4809802,1783521,49436,280599,34.49,25.16,9.33,14679,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,3/14/2021,6599709,4812418,1787291,6386,280382,34.52,25.17,9.35,14667,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,3/15/2021,6994820,4954541,2040279,395111,286882,36.59,25.92,10.67,15007,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
China,CHN,12/15/2020,1500000,,,,,0.1,,,,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,12/16/2020,,,,,187500,,,,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,12/17/2020,,,,,187500,,,,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,12/18/2020,,,,,187500,,,,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,12/19/2020,,,,,187500,,,,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,12/20/2020,,,,,187500,,,,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,12/21/2020,,,,,187500,,,,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,12/22/2020,,,,,187500,,,,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,12/23/2020,,,,,187500,,,,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,12/24/2020,,,,,187500,,,,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,12/25/2020,,,,,187500,,,,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,12/26/2020,,,,,187500,,,,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,12/27/2020,,,,,187500,,,,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,12/28/2020,,,,,187500,,,,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,12/29/2020,,,,,187500,,,,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,12/30/2020,,,,,187500,,,,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,12/31/2020,4500000,,,,187500,0.31,,,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,1/1/2021,,,,,232143,,,,161,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,1/2/2021,,,,,276786,,,,192,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,1/3/2021,,,,,321429,,,,223,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,1/4/2021,,,,,366071,,,,254,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,1/5/2021,,,,,410714,,,,285,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,1/6/2021,,,,,455357,,,,316,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,1/7/2021,,,,,500000,,,,347,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,1/8/2021,,,,,500000,,,,347,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,1/9/2021,9000000,,,,500000,0.63,,,347,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,1/10/2021,,,,,464286,,,,323,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,1/11/2021,,,,,428571,,,,298,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,1/12/2021,,,,,392857,,,,273,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,1/13/2021,10000000,,,,357143,0.69,,,248,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,1/14/2021,,,,,387755,,,,269,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,1/15/2021,,,,,418367,,,,291,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,1/16/2021,,,,,448980,,,,312,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,1/17/2021,,,,,515306,,,,358,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,1/18/2021,,,,,581633,,,,404,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,1/19/2021,,,,,647959,,,,450,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,1/20/2021,15000000,,,,714286,1.04,,,496,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,1/21/2021,,,,,770755,,,,535,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,1/22/2021,,,,,827224,,,,575,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,1/23/2021,,,,,883694,,,,614,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,1/24/2021,,,,,940163,,,,653,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,1/25/2021,,,,,996633,,,,692,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,1/26/2021,,,,,1053102,,,,732,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,1/27/2021,22767000,,,,1109571,1.58,,,771,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,1/28/2021,,,,,995097,,,,691,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,1/29/2021,,,,,880622,,,,612,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,1/30/2021,,,,,766148,,,,532,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,1/31/2021,24000000,,,,651673,1.67,,,453,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,2/1/2021,,,,,836020,,,,581,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,2/2/2021,,,,,1020367,,,,709,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,2/3/2021,31200000,,,,1204714,2.17,,,837,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,2/4/2021,,,,,1382583,,,,961,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,2/5/2021,,,,,1560452,,,,1084,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,2/6/2021,,,,,1738321,,,,1208,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,2/7/2021,,,,,1916190,,,,1331,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,2/8/2021,,,,,1795238,,,,1247,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,2/9/2021,40520000,,,,1674286,2.82,,,1163,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,2/10/2021,,,,,1421654,,,,988,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,2/11/2021,,,,,1289975,,,,896,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,2/12/2021,,,,,1158296,,,,805,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,2/13/2021,,,,,1026617,,,,713,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,2/14/2021,,,,,894937,,,,622,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,2/15/2021,,,,,763258,,,,530,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,2/16/2021,,,,,631579,,,,439,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,2/17/2021,,,,,631579,,,,439,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,2/18/2021,,,,,631579,,,,439,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,2/19/2021,,,,,631579,,,,439,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,2/20/2021,,,,,631579,,,,439,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,2/21/2021,,,,,631579,,,,439,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,2/22/2021,,,,,631579,,,,439,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,2/23/2021,,,,,631579,,,,439,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,2/24/2021,,,,,631579,,,,439,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,2/25/2021,,,,,631579,,,,439,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,2/26/2021,,,,,631579,,,,439,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,2/27/2021,,,,,631579,,,,439,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
China,CHN,2/28/2021,52520000,,,,631579,3.65,,,439,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.chinadaily.com.cn/a/202103/15/WS604efbd6a31024ad0baaf3de.html
